Partition;RecId;DefaultDimension;Seconds;TermRegStartRecID;TermRegStopRecID;Worker;WorkerPilot;AbsencePayQty;ActOprID;BreakTime;BreakTolerance;CorrStartDate;CorrStartTime;CorrStopDate;CorrStopTime;CostAbsence;CostBreak;CostFactor;CostFlexAdd;CostFlexSub;CostNormTime;CostOverTime;CostPayAdd;CostPayAddManual;ErrorCause;HourPrice;JobFinished;JobId;JobIDAbs;JobPayType;JobRef;JobRefType;JobType;JourRegType;Module;OnCallActivity;OprNum;PieceRatePayCostTypeMin;PieceRatePayMinRate;PieceRatePayRate;ProfileDate;ProjCategory;ProjEmplTransId;QtyError;QtyGood;QtyStartup;RouteJobType;SecondsOnReg;SecondsOnTrans;StampType;StampTypeSpec;StartDate;StartTime;StopDate;StopTime;SysErrorSpecification;SysQtyError;SysQtyGood;SysQtyStartup;TermStart;TermStop;TransId;Voucher;WorkflowStatus;WrkCtrId;WrkCtrIdPilot;dataAreaId;recVersion;
5.637.144.576;5.638.402.468;5.637.329.827;1135;5.638.507.906;5.638.507.908;5.637.145.376;0;0,00;405;0;0;05-03-2018;19:27:04;05-03-2018;20:19:50;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;309722;;Timepris;524585;Proces;Forkalkulation;Proces;Produktion;;20;;0,00;0,00;05-03-2018;;;;;0,00;Proces;33;3.166;Job;Arbejdstid;05-03-2018;19:27:04;05-03-2018;19:27:37;;0,00;0,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;7;;;1405;;dol;1;
5.637.144.576;5.638.403.580;5.637.329.827;3267;5.638.508.643;5.638.508.654;5.637.145.376;0;0,00;405;0;0;06-03-2018;20:59:48;06-03-2018;22:14:15;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;309724;;Timepris;524585;Proces;Normal;Proces;Produktion;;30;;0,00;0,00;06-03-2018;;;;49,00;0,00;Proces;3.267;3.267;Job;Arbejdstid;06-03-2018;20:59:48;06-03-2018;22:14:15;;0,00;49,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;10;;;1405;;dol;1;
5.637.144.576;5.638.403.581;5.637.329.827;2221;5.638.508.655;5.638.508.662;5.637.145.376;0;0,00;405;0;0;06-03-2018;22:14:15;06-03-2018;22:51:16;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;309722;;Timepris;524585;Proces;Normal;Proces;Produktion;;20;;0,00;0,00;06-03-2018;;;;49,00;0,00;Proces;2.221;2.221;Job;Arbejdstid;06-03-2018;22:14:15;06-03-2018;22:51:16;;0,00;49,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;11;;;1405;;dol;1;
5.637.144.576;5.638.403.582;5.637.329.827;2249;5.638.508.663;5.638.508.672;5.637.145.376;0;0,00;405;0;0;06-03-2018;22:51:16;06-03-2018;23:28:45;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;309728;;Timepris;524585;Proces;Normal;Proces;Produktion;;50;;0,00;0,00;06-03-2018;;;;19,00;0,00;Proces;2.249;2.249;Job;Arbejdstid;06-03-2018;22:51:16;06-03-2018;23:28:45;;0,00;19,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;12;;;1405;;dol;1;
5.637.144.576;5.638.403.584;5.637.329.827;1175;5.638.508.675;5.638.508.679;5.637.145.376;0;0,00;405;0;0;06-03-2018;23:30:04;07-03-2018;01:00:00;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;309722;;Timepris;524585;Proces;Forkalkulation;Proces;Produktion;;20;;0,00;0,00;06-03-2018;;;;;0,00;Proces;12;5.396;Job;Arbejdstid;06-03-2018;23:30:04;06-03-2018;23:30:16;;0,00;0,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;14;;;1405;;dol;1;
5.637.144.576;5.638.403.585;5.637.329.827;1175;5.638.508.676;5.638.508.680;5.637.145.376;0;0,00;405;0;0;06-03-2018;23:30:04;07-03-2018;01:00:00;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;309724;;Timepris;524585;Proces;Forkalkulation;Proces;Produktion;;30;;0,00;0,00;06-03-2018;;;;;0,00;Proces;12;5.396;Job;Arbejdstid;06-03-2018;23:30:04;06-03-2018;23:30:16;;0,00;0,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;14;;;1405;;dol;1;
5.637.144.576;5.638.403.586;5.637.329.827;1175;5.638.508.677;5.638.508.681;5.637.145.376;0;0,00;405;0;0;06-03-2018;23:30:04;07-03-2018;01:00:00;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;309726;;Timepris;524585;Proces;Forkalkulation;Proces;Produktion;;40;;0,00;0,00;06-03-2018;;;;;0,00;Proces;12;5.396;Job;Arbejdstid;06-03-2018;23:30:04;06-03-2018;23:30:16;;0,00;0,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;14;;;1405;;dol;1;
5.637.144.576;5.638.402.697;5.637.329.827;46;5.638.507.380;5.638.507.381;5.637.144.583;0;0,00;405;0;0;05-03-2018;07:11:04;05-03-2018;07:11:50;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;309728;;Timepris;524585;Proces;Normal;Proces;Produktion;;50;;0,00;0,00;05-03-2018;;;;;0,00;Proces;46;46;Job;Arbejdstid;05-03-2018;07:11:04;05-03-2018;07:11:50;;0,00;0,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;3;;;1405;;dol;1;
5.637.144.576;5.638.403.570;5.637.329.827;2821;5.638.508.578;5.638.508.589;5.637.145.376;0;0,00;405;0;0;06-03-2018;17:08:56;06-03-2018;17:55:57;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;309751;;Timepris;524586;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;06-03-2018;;;;50,00;0,00;Proces;2.821;2.821;Job;Arbejdstid;06-03-2018;17:08:56;06-03-2018;17:55:57;;0,00;50,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;4;;;1405;;dol;1;
5.637.144.576;5.638.403.571;5.637.329.827;2987;5.638.508.590;5.638.508.603;5.637.145.376;0;0,00;405;0;0;06-03-2018;17:55:57;06-03-2018;19:10:44;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;309753;;Timepris;524586;Proces;Normal;Proces;Produktion;;70;;0,00;0,00;06-03-2018;;;;50,00;0,00;Proces;2.987;2.987;Job;Arbejdstid;06-03-2018;17:55:57;06-03-2018;19:10:44;;0,00;50,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;5;;;1405;;dol;1;
5.637.144.576;5.638.403.573;5.637.329.827;2304;5.638.508.606;5.638.508.621;5.637.145.376;0;0,00;405;0;0;06-03-2018;19:24:48;06-03-2018;20:03:12;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;309749;;Timepris;524586;Proces;Normal;Proces;Produktion;;50;;0,00;0,00;06-03-2018;;;;50,00;0,00;Proces;2.304;2.304;Job;Arbejdstid;06-03-2018;19:24:48;06-03-2018;20:03:12;;0,00;50,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;7;;;1405;;dol;1;
5.637.144.576;5.638.403.572;5.637.329.827;844;5.638.508.604;5.638.508.605;5.637.145.376;0;0,00;405;0;0;06-03-2018;19:10:44;06-03-2018;19:24:48;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;309751;;Timepris;524586;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;06-03-2018;;;;;0,00;Proces;844;844;Job;Arbejdstid;06-03-2018;19:10:44;06-03-2018;19:24:48;;0,00;0,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;6;;;1405;;dol;1;
5.637.144.576;5.638.403.576;5.637.329.827;3;5.638.508.637;5.638.508.640;5.637.145.376;0;0,00;405;0;0;06-03-2018;20:57:21;06-03-2018;20:57:31;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;309749;;Timepris;524586;Proces;Forkalkulation;Proces;Produktion;;50;;0,00;0,00;06-03-2018;;;;;0,00;Proces;10;10;Job;Arbejdstid;06-03-2018;20:57:21;06-03-2018;20:57:31;;0,00;0,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;9;;;1405;;dol;1;
5.637.144.576;5.638.403.577;5.637.329.827;3;5.638.508.638;5.638.508.641;5.637.145.376;0;0,00;405;0;0;06-03-2018;20:57:21;06-03-2018;20:57:31;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;309751;;Timepris;524586;Proces;Forkalkulation;Proces;Produktion;;60;;0,00;0,00;06-03-2018;;;;;0,00;Proces;10;10;Job;Arbejdstid;06-03-2018;20:57:21;06-03-2018;20:57:31;;0,00;0,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;9;;;1405;;dol;1;
5.637.144.576;5.638.403.578;5.637.329.827;3;5.638.508.639;5.638.508.642;5.637.145.376;0;0,00;405;0;0;06-03-2018;20:57:21;06-03-2018;20:57:31;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;309753;;Timepris;524586;Proces;Forkalkulation;Proces;Produktion;;70;;0,00;0,00;06-03-2018;;;;;0,00;Proces;10;10;Job;Arbejdstid;06-03-2018;20:57:21;06-03-2018;20:57:31;;0,00;0,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;9;;;1405;;dol;1;
5.637.144.576;5.638.403.574;5.637.329.827;3230;5.638.508.622;5.638.508.636;5.637.145.376;0;0,00;405;0;0;06-03-2018;20:03:12;06-03-2018;20:57:02;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;309747;;Timepris;524586;Proces;Normal;Proces;Produktion;;40;;0,00;0,00;06-03-2018;;;;50,00;0,00;Proces;3.230;3.230;Job;Arbejdstid;06-03-2018;20:03:12;06-03-2018;20:57:02;;0,00;50,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;8;;;1405;;dol;1;
5.637.144.576;5.638.402.703;5.637.149.832;8505;5.638.507.578;5.638.507.676;5.637.144.583;0;0,00;405;0;0;05-03-2018;11:17:32;05-03-2018;14:04:17;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;309803;;Timepris;524601;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;05-03-2018;;;;96,00;0,00;Proces;8.505;8.505;Job;Arbejdstid;05-03-2018;11:17:32;05-03-2018;14:04:17;;0,00;96,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;8;;;1405;;dol;1;
5.637.144.576;5.638.402.704;5.637.149.832;463;5.638.507.677;5.638.507.678;5.637.144.583;0;0,00;405;0;0;05-03-2018;14:04:17;05-03-2018;14:12:00;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;309816;;Timepris;524602;Proces;Normal;Proces;Produktion;;50;;0,00;0,00;05-03-2018;;;;;0,00;Proces;463;463;Job;Arbejdstid;05-03-2018;14:04:17;05-03-2018;14:12:00;;0,00;0,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;9;;;1405;;dol;1;
5.637.144.576;5.638.402.706;5.637.149.832;3163;5.638.507.685;5.638.507.750;5.637.144.583;0;0,00;405;0;0;05-03-2018;14:28:11;05-03-2018;15:20:54;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;309816;;Timepris;524602;Proces;Normal;Proces;Produktion;;50;;0,00;0,00;05-03-2018;;;;48,00;0,00;Proces;3.163;3.163;Job;Arbejdstid;05-03-2018;14:28:11;05-03-2018;15:20:54;;0,00;48,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;11;;;1405;;dol;1;
5.637.144.576;5.638.402.401;5.637.152.084;1969;5.638.505.623;5.638.505.624;5.637.144.586;0;0,00;405;0;0;05-03-2018;20:09:31;05-03-2018;20:53:17;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;309831;;Timepris;524603;Proces;Forkalkulation;Proces;Produktion;;50;;0,00;0,00;05-03-2018;;;;144,00;0,00;Proces;6;2.626;Job;Arbejdstid;05-03-2018;20:09:31;05-03-2018;20:09:37;;0,00;144,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;5;;;1404;;dol;1;
5.637.144.576;5.638.402.400;5.637.152.084;4513;5.638.505.605;5.638.505.621;5.637.144.586;0;0,00;405;0;0;05-03-2018;17:05:42;05-03-2018;20:09:31;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;309831;;Timepris;524603;Proces;Forkalkulation;Proces;Produktion;;50;;0,00;0,00;05-03-2018;;;;;0,00;Proces;9.529;9.529;Job;Arbejdstid;05-03-2018;17:05:42;05-03-2018;20:09:31;;0,00;0,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;4;;;1404;;dol;1;
5.637.144.576;5.638.399.979;5.637.152.084;3335;5.638.505.266;5.638.505.267;5.637.144.586;0;0,00;405;0;0;01-03-2018;19:06:00;01-03-2018;20:23:50;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;309844;;Timepris;524604;Proces;Forkalkulation;Proces;Produktion;;50;;0,00;0,00;01-03-2018;;;;160,00;0,00;Proces;8;4.670;Job;Arbejdstid;01-03-2018;19:06:00;01-03-2018;19:06:08;;0,00;160,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;4;;;1404;;dol;1;
5.637.144.576;5.638.399.978;5.637.152.084;10150;5.638.505.257;5.638.505.264;5.637.144.586;0;0,00;405;0;0;01-03-2018;15:51:50;01-03-2018;19:06:00;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;309844;;Timepris;524604;Proces;Normal;Proces;Produktion;;50;;0,00;0,00;01-03-2018;;;;;0,00;Proces;10.150;10.150;Job;Arbejdstid;01-03-2018;15:51:50;01-03-2018;19:06:00;;0,00;0,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;3;;;1404;;dol;1;
5.637.144.576;5.638.397.317;5.637.149.835;9144;5.638.501.395;5.638.501.456;5.637.145.370;0;0,00;405;0;0;26-02-2018;08:38:04;26-02-2018;11:30:28;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;312060;;Timepris;524610;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;26-02-2018;;;;98,00;0,00;Proces;9.144;9.144;Job;Arbejdstid;26-02-2018;08:38:04;26-02-2018;11:30:28;;0,00;98,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;3;;;1405;;dol;1;
5.637.144.576;5.638.395.816;5.637.149.835;238;5.638.499.480;5.638.499.481;5.637.144.583;0;0,00;405;0;0;23-02-2018;10:43:25;23-02-2018;10:47:23;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;312060;;Timepris;524610;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;23-02-2018;;;;;0,00;Proces;238;238;Job;Arbejdstid;23-02-2018;10:43:25;23-02-2018;10:47:23;;0,00;0,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;6;;;1405;;dol;1;
5.637.144.576;5.638.405.601;5.637.149.835;9259;5.638.508.755;5.638.510.333;5.637.145.370;0;0,00;405;0;0;07-03-2018;07:08:10;07-03-2018;10:02:29;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;309881;;Timepris;524611;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;07-03-2018;;;;84,00;0,00;Proces;9.259;9.259;Job;Arbejdstid;07-03-2018;07:08:10;07-03-2018;10:02:29;;0,00;84,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;2;;;1405;;dol;1;
5.637.144.576;5.638.398.435;5.637.149.835;6120;5.638.501.901;5.638.501.928;5.637.145.370;0;0,00;405;0;0;27-02-2018;08:28:33;27-02-2018;10:30:33;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;309890;;Timepris;524612;Proces;Normal;Proces;Produktion;;30;;0,00;0,00;27-02-2018;;;;46,00;0,00;Proces;6.120;6.120;Job;Arbejdstid;27-02-2018;08:28:33;27-02-2018;10:30:33;;0,00;46,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;3;;;1405;;dol;1;
5.637.144.576;5.638.400.739;5.637.152.084;5047;5.638.505.350;5.638.505.368;5.637.145.365;0;0,00;405;0;0;02-03-2018;08:57:10;02-03-2018;11:16:25;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;309965;;Timepris;524634;Proces;Forkalkulation;Proces;Produktion;;40;;0,00;0,00;02-03-2018;;;;;0,00;Proces;7.155;7.155;Job;Arbejdstid;02-03-2018;08:57:10;02-03-2018;11:16:25;;0,00;0,00;0,00;DOLLE-RDSH2;DOLLE-RDSH2;3;;;1404;;dol;1;
5.637.144.576;5.638.400.740;5.637.152.084;2627;5.638.505.369;5.638.505.371;5.637.145.365;0;0,00;405;0;0;02-03-2018;11:16:25;02-03-2018;13:22:41;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;309965;;Timepris;524634;Proces;Forkalkulation;Proces;Produktion;;40;;0,00;0,00;02-03-2018;;;;96,00;0,00;Proces;9;6.076;Job;Arbejdstid;02-03-2018;11:16:25;02-03-2018;11:16:34;;0,00;96,00;0,00;DOLLE-RDSH2;DOLLE-RDSH2;4;;;1404;;dol;1;
5.637.144.576;5.638.399.982;5.637.152.084;4377;5.638.505.278;5.638.505.300;5.637.144.586;0;0,00;405;0;0;01-03-2018;20:23:50;01-03-2018;22:45:26;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;309976;;Timepris;524635;Proces;Forkalkulation;Proces;Produktion;;40;;0,00;0,00;01-03-2018;;;;96,00;0,00;Proces;7.296;7.296;Job;Arbejdstid;01-03-2018;20:23:50;01-03-2018;22:45:26;;0,00;96,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;5;;;1404;;dol;1;
5.637.144.576;5.638.394.510;5.637.152.084;3550;5.638.498.785;5.638.498.786;5.637.144.586;0;0,00;405;0;0;22-02-2018;19:16:13;22-02-2018;21:15:54;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;309989;;Timepris;524636;Proces;Forkalkulation;Proces;Produktion;;50;;0,00;0,00;22-02-2018;;;;96,00;0,00;Proces;5;7.181;Job;Arbejdstid;22-02-2018;19:16:13;22-02-2018;19:16:18;;0,00;96,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;5;;;1404;;dol;1;
5.637.144.576;5.638.394.509;5.637.152.084;6940;5.638.498.775;5.638.498.783;5.637.144.586;0;0,00;405;0;0;22-02-2018;16:55:33;22-02-2018;19:16:13;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;309989;;Timepris;524636;Proces;Normal;Proces;Produktion;;50;;0,00;0,00;22-02-2018;;;;;0,00;Proces;6.940;6.940;Job;Arbejdstid;22-02-2018;16:55:33;22-02-2018;19:16:13;;0,00;0,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;4;;;1404;;dol;1;
5.637.144.576;5.638.395.276;5.637.152.084;6392;5.638.498.687;5.638.498.708;5.637.145.365;0;0,00;405;0;0;22-02-2018;13:28:05;22-02-2018;15:14:37;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;310002;;Timepris;524637;Proces;Normal;Proces;Produktion;;50;;0,00;0,00;22-02-2018;;;;96,00;0,00;Proces;6.392;6.392;Job;Arbejdstid;22-02-2018;13:28:05;22-02-2018;15:14:37;;0,00;96,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;12;;;1404;;dol;1;
5.637.144.576;5.638.397.972;5.637.152.084;842;5.638.502.008;5.638.502.033;5.637.149.827;0;0,00;405;0;0;27-02-2018;15:15:00;27-02-2018;15:29:02;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;310017;;Timepris;524638;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;27-02-2018;;;;;0,00;Proces;1.019;842;Job;Arbejdstid;27-02-2018;15:12:03;27-02-2018;15:29:02;;0,00;0,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;2;;;1405;;dol;1;
5.637.144.576;5.638.398.438;5.637.152.084;4208;5.638.501.986;5.638.502.052;5.637.145.370;0;0,00;405;0;0;27-02-2018;14:19:52;27-02-2018;15:30:00;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;310017;;Timepris;524638;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;27-02-2018;;;;48,00;0,00;Proces;4.318;4.208;Job;Arbejdstid;27-02-2018;14:19:52;27-02-2018;15:31:50;;0,00;48,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;6;;;1405;;dol;1;
5.637.144.576;5.638.400.737;5.637.152.084;6882;5.638.505.333;5.638.505.349;5.637.145.365;0;0,00;405;0;0;02-03-2018;07:02:28;02-03-2018;08:57:10;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;310030;;Timepris;524639;Proces;Normal;Proces;Produktion;;50;;0,00;0,00;02-03-2018;;;;;0,00;Proces;6.882;6.882;Job;Arbejdstid;02-03-2018;07:02:28;02-03-2018;08:57:10;;0,00;0,00;0,00;DOLLE-RDSH2;DOLLE-RDSH2;2;;;1404;;dol;1;
5.637.144.576;5.638.400.738;5.637.152.084;2107;5.638.505.351;5.638.505.352;5.637.145.365;0;0,00;405;0;0;02-03-2018;08:57:10;02-03-2018;11:16:25;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;310030;;Timepris;524639;Proces;Forkalkulation;Proces;Produktion;;50;;0,00;0,00;02-03-2018;;;;49,00;0,00;Proces;8;7.155;Job;Arbejdstid;02-03-2018;08:57:10;02-03-2018;08:57:18;;0,00;49,00;0,00;DOLLE-RDSH2;DOLLE-RDSH2;3;;;1404;;dol;1;
5.637.144.576;5.638.395.275;5.637.152.084;5763;5.638.498.660;5.638.498.686;5.637.145.365;0;0,00;405;0;0;22-02-2018;11:27:02;22-02-2018;13:28:05;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;310043;;Timepris;524640;Proces;Normal;Proces;Produktion;;50;;0,00;0,00;22-02-2018;;;;96,00;0,00;Proces;5.763;5.763;Job;Arbejdstid;22-02-2018;11:27:02;22-02-2018;13:28:05;;0,00;96,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;11;;;1404;;dol;1;
5.637.144.576;5.638.395.271;5.637.152.084;0;5.638.498.582;5.638.498.585;5.637.145.365;0;0,00;405;0;0;22-02-2018;07:00:00;22-02-2018;07:00:00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;Nej;310056;;Timepris;524641;Proces;Normal;Proces;Produktion;;50;;0,00;0,00;22-02-2018;;;;;0,00;Proces;128;0;Job;Arbejdstid;22-02-2018;06:46:05;22-02-2018;06:48:13;;0,00;0,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;7;;;1404;;dol;1;
5.637.144.576;5.638.395.273;5.637.152.084;6276;5.638.498.607;5.638.497.453;5.637.145.365;0;0,00;405;0;0;22-02-2018;08:24:34;22-02-2018;10:29:10;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;310056;;Timepris;524641;Proces;Normal;Proces;Produktion;;50;;0,00;0,00;22-02-2018;;;;96,00;0,00;Proces;6.276;6.276;Job;Arbejdstid;22-02-2018;08:24:34;22-02-2018;10:29:10;;0,00;96,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;9;;;1404;;dol;1;
5.637.144.576;5.638.394.156;5.637.152.084;556;5.638.498.383;5.638.498.384;5.637.145.365;0;0,00;405;0;0;21-02-2018;11:34:38;21-02-2018;11:43:54;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;310069;;Timepris;524642;Proces;Normal;Proces;Produktion;;50;;0,00;0,00;21-02-2018;;;;;0,00;Proces;556;556;Job;Arbejdstid;21-02-2018;11:34:38;21-02-2018;11:43:54;;0,00;0,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;17;;;1404;;dol;1;
5.637.144.576;5.638.394.158;5.637.152.084;5789;5.638.498.387;5.638.498.406;5.637.145.365;0;0,00;405;0;0;21-02-2018;11:44:03;21-02-2018;13:45:32;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;310069;;Timepris;524642;Proces;Normal;Proces;Produktion;;50;;0,00;0,00;21-02-2018;;;;96,00;0,00;Proces;5.789;5.789;Job;Arbejdstid;21-02-2018;11:44:03;21-02-2018;13:45:32;;0,00;96,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;19;;;1404;;dol;1;
5.637.144.576;5.638.393.322;5.637.152.084;19;5.638.498.492;5.638.498.495;5.637.144.586;0;0,00;405;0;0;21-02-2018;17:02:46;21-02-2018;17:03:25;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;310082;;Timepris;524643;Proces;Forkalkulation;Proces;Produktion;;50;;0,00;0,00;21-02-2018;;;;;0,00;Proces;39;39;Job;Arbejdstid;21-02-2018;17:02:46;21-02-2018;17:03:25;;0,00;0,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;3;;;1404;;dol;1;
5.637.144.576;5.638.393.333;5.637.152.084;1548;5.638.498.552;5.638.498.553;5.637.144.586;0;0,00;405;0;0;21-02-2018;22:46:28;21-02-2018;23:38:04;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;310082;;Timepris;524643;Proces;Forkalkulation;Proces;Produktion;;50;;0,00;0,00;21-02-2018;;;;96,00;0,00;Proces;5;3.096;Job;Arbejdstid;21-02-2018;22:46:28;21-02-2018;22:46:33;;0,00;96,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;11;;;1404;;dol;1;
5.637.144.576;5.638.393.332;5.637.152.084;2752;5.638.498.535;5.638.498.550;5.637.144.586;0;0,00;405;0;0;21-02-2018;22:00:36;21-02-2018;22:46:28;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;310082;;Timepris;524643;Proces;Normal;Proces;Produktion;;50;;0,00;0,00;21-02-2018;;;;;0,00;Proces;2.752;2.752;Job;Arbejdstid;21-02-2018;22:00:36;21-02-2018;22:46:28;;0,00;0,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;10;;;1404;;dol;1;
5.637.144.576;5.638.393.324;5.637.152.084;2760;5.638.498.496;5.638.497.910;5.637.144.586;0;0,00;405;0;0;21-02-2018;17:03:25;21-02-2018;19:00:27;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;310082;;Timepris;524643;Proces;Forkalkulation;Proces;Produktion;;50;;0,00;0,00;21-02-2018;;;;;0,00;Proces;5.522;5.522;Job;Arbejdstid;21-02-2018;17:03:25;21-02-2018;19:00:27;;0,00;0,00;0,00;DOLLE-RDSH1;DOLLE-RDSH3;4;;;1404;;dol;1;
